label,message
0,ew one
0,aight sound good want come
0,ok need tell anything going sleep good night
0,wish u feel alone
0,tell quite long co havent finish film yet
0,samus shoulder yet
0,didnt get ur full msgsometext missing send
0,went pay rent go bank authorise payment
0,ill give plus said grinule greet whenever speak
0,bill £ thats bad
0,hey ad crap nite borin without ya boggy u boring biatch thanx u wait til nxt time il ave ya
0,en chikku nange bakra msg kalstiyathen teacoffee
0,oops thk dun haf enuff go check tell ü
0,becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer
1,guaranteed £ award even £ cashto claim ur award call free stop getstop php
0,awesome lemme know whenever youre around
0,maybe fat finger press button doesnt know
0,want talk
0,good time nice something bit different weekend change see ya soon
1,come take little time child afraid dark become teenager want stay night
0,opposite side dropped
0,finally ready fyi
0,hey leave friday wait ask superior tell
0,training tomorrow
0,gud mrng dear nice day
0,age hows abj
1,urgent nd attempt contact uu £ call b tcsbcmwcnxx callcost ppm mobilesvary max£
0,pick ur fone u dumb
0,ive got ltgt way could pick
0,enjoy ur life good night
0,oh kkwhere take test
0,hey gal anyone u going e driving centre tmr
0,single single answer fighting plus said broke didnt reply
0,yeah probably sure ilol let u know personally wuldnt bother ur goin mite well
0,asking u knw nt may ur frnds classmate
0,u sound like manky scouse boy stevelike travelling da bus homewot u inmind recreation dis eve
0,supervisor find one lor thk student havent ask yet tell u aft ask
0,sif one good partnership going take lead
0,telling tell one treat hi hi hi
0,problem spending lot quality time together
0,cant talk nowi call candont keep calling
0,thanks lot wish birthday thanks making birthday truly memorable
0,dude saw parked car sunroof popped sux
1,freemsg hey u got videopic fones reply wild txt ill send u pic hurry im bored work xxx prcvd stopstop
1,updatenow xmas offer latest motorola sonyericsson nokia free bluetooth double min txt orange call mobileupd calloptoutfq
0,aight sorry take ten year shower whats plan
1,want explicit sex sec ring cost pmin
0,okay ive seen pick friday
0,kthen special
0,cool last little getting time soon
0,fffff text kadeem far gone
0,yeah open chat click friend list make list easy pie
0,yun ahthe ubi one say ü wan call tomorrowcall look ireneere got bus ubi cresubi tech parkph st wkg daysèn
0,alright omw gotta change order halfth
0,attended nothing
0,ü dun wan watch infernal affair
1,urgent trying contact u today draw show £ prize guaranteed call land line claim c validhrs
0,hmmm guess go kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao
0,spoon okay
0,come
0,speaking cash yet
0,response one powerful weapon occupy place others heart always give response care u gud nightswt dreamstake care
1,sm ac blind date u rodds aberdeen united kingdom check httpimg sm acwicmbcktzr blind date send hide
0,r going ltgt bus
0,god created gap btwn ur finger dat sum vry special fill gap holding ur hand plz dont ask created much gap leg
1,want anytime network min text new video phone five pound per week call reply delivery tomorrow
0,smile pleasure smile pain smile trouble pours like rain smile sum hurt u smile becoz someone still love see u smiling
0,lor change suntec wat time u coming
0,thought king hill thing
0,takin shower yeah ill leave im done
0,really tot ur paper ended long ago wat u copied jus got use u happy lar still haf study
0,meant apology texting get drug ltgt night
1,chance win free bluetooth headset simply reply back adp
0,together thinkin
0,mm ask come enough
0,youdoing later sar xxx
0,ü log wat sdrybi
0,promise getting soon youll text morning let know made ok
0,r ü comin back dinner
0,drive read need write
0,monday next week give full gist
0,free call sir
0,yo dude guess got arrested day
0,hey girl r u hope u r well del r bak long time c give call sum time lucyxx
0,e timing go w u lor
0,u free sat rite u wan watch infernal affair wif n darren n mayb xy
0,shes fine sends greeting
0,ok april cant wait
0,eat fo lunch senor
0,wat time u wan meet later
0,fps
0,thanx lot
0,sorry went bed early nightnight
1,tddnewsletteremccouk game thedailydraw dear helen dozen free game great prizeswith
0,im tired arguing week week want ill
0,man carlos definitely coming mu tonight excuse
0,nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan meet xy ask bring u along next meeting
1,tone club sub expired resub reply monoc mono polyc polys weekly p per week txt stop stop msg free stream
0,im inside officestill filling formsdon know leave
0,saw guy doll last night patrick swayze great
0,take small dose tablet fever
0,back good journey let know need receipt shall tell like pendent
0,hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl
0,okey doke im home dressed co laying around ill speak later bout time stuff
0,creep
0,wats dear sleeping ah
0,alright babe justthought id sayhey u doinnearly endof wk offdam nevamindwe hook sn uwant lovejen x
1,valued vodafone customer computer picked win £ prize collect easy call
0,really hows master
0,clothes jewelry trip
0,it‘s reassuring crazy world
0,motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl
0,valentine huh proof fb page ugh im glad really didnt watch rupaul show tool
0,jordan got voted last nite
0,im gonna able late notice ill home week anyway plan
0,get ready ltgt inch pleasure
0,way
0,sir need axis bank account bank address
0,genius whats brother pls send number skype
0,rose redred bloodblood heartheart u u send ti ur friend including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try
0,thats cool cum
0,nah wednesday bring mini cheetos bag
0,yeah there barely enough room two u x many fucking shoe sorry man see later
0,tonight yeah id
0,talking thats de wont
0,like people much shy pa
0,zoe hit im fucking shitin il defo try hardest cum morow luv u million lekdog
0,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal
0,yep get program youre slacking
0,dear good morning feeling dear
0,u see posted facebook
0,pic please resend
0,yep dereks house see sunday lt
0,cheer card time year already
0,u find sitter kaitlyn sick slept day yesterday
0,get
0,babe lost try rebooting
0,sent price mean ltgt g
0,thanks bomb date phone wanted say
0,horrible u eat mac eat u forgot abt already rite u take long reply thk toot b b prepared wat shall eat
0,didnt mean post wrote like many time ive ritten stuff let sit feeling time angry left hit send stop wasnt checked phone got car wasnt said didnt sleep bored wouldnt time clean fold laundry etc least make bed
0,first answer question
0,ummmmmaah many many happy return day dear sweet heart happy birthday dear
0,yup song bro creative neva test quality said check review online
0,u laugh really loud u talk spontaneously u dont care others feel u probably dear amp best friend goodevening dear
0,remember hurt day satanic imposter meneed pay priceso itmay destiny keep going u said pray get mind get
0,good morning im suffering fever dysentry able come office today
0,hi email address changed
1,urgent nd attempt contact u £ prize yesterday still awaiting collection claim call aclpm
0,also remember get dobbys bowl car
0,thankyou much call appreciate care
0,oh love soooo good hear omg missed much today im sorry problem provider thank tming
0,anything lar
0,whats feathery bowa something guy dont know
1,congratulation ur awarded either yr supply cd virgin record mystery gift guaranteed call tscs wwwsmsconet £pm approx min
1,money wining number wot next
0,sir waiting call
0,ard like dat
0,hows going got exciting karaoke type activity planned im debating whether play football eve feeling lazy though
0,sorry hurt
1,p per min call germany bt line p per min check planettalkinstantcom info t c text stop opt
0,bugis oso near wat
0,great safe trip dont panic surrender
0,dun need use dial juz open da browser n surf
0,wondering would okay call uncle john let know thing nigeria r ltgt dollar year sent know strain plan pay back every dime give every dime expect anything practical something like
0,call senthil hsbc
0,hoping would send message rent due dont enough reserve completely gone loan need hoping could balance ltgt way could get till mid march hope pay back
1,today voda number ending selected receive award match please call quoting claim code standard rate app
0,babe think got ur brolly left english wil bring mrw u luv franxx
0,many thing antibiotic used chest abdomen gynae infection even bone infection
0,hello love go day wish well fine babe hope find job prospect miss boytoy teasing kiss
0,im done studyn library
