label,message
0,hey mate hows u honeydid u ave good holiday gimmi de gossx
0,dunno lei ü decide lor abt leona oops tot ben going n msg
0,still havent collected dough pls let know go place sent get control number
0,gam gone outstanding inning
0,god blessget good sleep deari pray
0,thanx yup coming back sun finish dinner going back hotel time fly tog exactly mth today hope well haf many mths come
0,u dont know stubborn didnt even want go hospital kept telling mark im weak sucker hospital weak sucker
0,alreadysabarish asked go
0,get ready put excellent sub face
1,free game get rayman golf free game arcade st get ur game setting reply post save activ press key arcade termsapply
0,little darling far week need coffee run tomocant believe time week already …
0,happy new year melody
0,tell address
0,remember hurt day satanic imposter meneed pay priceso itmay destiny keep going u said pray get mind get
0,ill probably around mu lot
0,jane babe goin wrk feel ill lst nite foned already cover chuck
0,kkwhat detail want transferacc enough
0,wats dear sleeping ah
0,yun buying school got offer plus
0,jay want work first hows sound
0,dude makin weirdy brownie sister made awesome cooky took pic
0,im free
0,told accenture confirm true
1,private account statement show unredeemed sim point call identifier code expires
0,really hows master
0,problem renewal ill right away dont know detail
0,happy come noon
0,ltgt ish minute minute ago wtf
0,kgive back thanks
0,u goin nite
0,sfine anytime best
0,go fool dont cheat others ok
0,wifehow knew time murder exactly
0,hey girl r u hope u r well del r bak long time c give call sum time lucyxx
0,thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy
0,wen u miss someone person definitely special u person special miss keepintouch gdeve
0,film ill call later
0,got message ignoring yes shopping
0,arun u transfr amt
1,youve tkts euro cup final £ cash collect call b pobox ppm
0,nope watching tv home going v bored
0,ok stay night xavier sleeping bag im getting tired
0,love daddy make scream pleasure going slap as dick
0,lul im gettin juicy gossip hospital two nurse talking fat gettin one think shes obese oyea
0,carlos say hell mu ltgt minute
0,hey darlin pick u college u tell wen mt love pete xx
0,arent coming home class right need work shower
0,printed oh ltgt come upstairs
0,aathiwhere dear
0,battery mr adewale uncle aka egbon
0,im realy soz imat mum nite moro
0,busy juz dun wan go early hee
0,good good job like entrepreneur
0,ü home work meh
0,wish great semester
0,wats ur opinion abt abt character
0,ok da already planned wil pick
0,kkare college
0,okey doke im home dressed co laying around ill speak later bout time stuff
0,look fuckin time fuck think
0,slept timeyou
0,k ill work something
0,depends u going lor
0,everybody fun evening miss
0,v skint fancied bevieswaz gona go meet othrs spoon jst bin watchng planet earthsofa v comfey dont make hav gd night
0,hiya stu wot u im much truble home moment evone hate even u wot hell av done wont u tell text bck please luv dan
0,check got detailed message
0,greatest test courage earth bear defeat without losing heartgn tc
0,u ask darren go n pick u lor oso sian tmr haf meet lect
0,half year missed friendship
1,congratulation u claim vip row ticket c blu concert november blu gift guaranteed call claim tscs wwwsmsconet cost£max
0,thought slide enough
0,dearshall mail tonitebusy streetshall update tonitethings looking okvarunnathu edukkukayee raksha ollubut good one real sense
0,yeah ill leave maybe ish
0,askd u question hour answer
0,ill post lr class
1,urgent ur awarded complimentary trip eurodisinc trav acoentry £ claim txt dis £morefrmmob shracomorsglsuplt l aj
0,im coming home dinner
1,unique user id removal send stop customer service
0,k k watch film
0,look amy ure beautiful intelligent woman like u lot know u dont like like dont worry
1,sm auction brand new nokia auction today auction free join take part txt nokia hgsuitelands rowwjhl
0,ding ya break fassyole blacko londn
0,one best dialogue cute reltnship wen die dont come near body bcoz hand may come wipe ur tear timegud ni
0,aight pick open tonight
0,yes started send request make pain came back im back bed double coin factory gotta cash nitros
1,new mobile must go txt nokia collect todayfrom £ wwwtcbiz optout gbpmtmsg txtauction
0,good night dear sleepwellamptake care
0,eye philosophy
0,eat jap done oso aft ur lect wat ü got lect rite
0,everything weather keep extra warm cold nothing serious pls lot vitamin c
0,gonna ring weekend wot
0,height oh shit situation guy throw luv letter gal fall brother head who gayd
0,send someone else
0,zoe hit im fucking shitin il defo try hardest cum morow luv u million lekdog
0,u calling right call hand phone
0,wait ltgt min
0,lol could starve lose pound end day
0,leave
0,family happiness
0,different style
0,finish already yar keep saying mushy embarrassed ok
0,pls go today ltgt dont want excuse
0,got ur favorite oyster n got favorite sashimi ok lar dun say already wait ur stomach start rumbling
0,talk
0,hi yijue regarding textbook intro algorithm second edition im selling
0,make time tonight whenever cool text whenever youre around
0,xy trying smth u eat already havent
0,got lot hair dresser fr china
0,sometimes put wall around heartsnot safe getting hurt find care enough break wall amp get closer goodnoon
1,winner u specially selected receive £ holiday flight inc speak live operator claim pmin
0,nothing
0,nothing ever easy dont looking reason take risk life love
0,oh unintentionally bad timing great finger train play along give fifteen min warning
0,surely result offer
0,watching tv lor funny bluff wat izzit thk impossible u
0,good swimsuit allowed
0,sorry dai thought calling lot timeslil busyi call noon
0,call number available appointment ask connect call waheed fathima
0,cal sir meeting
1,rtking pro video club need help inforingtonekingcouk call must club credit redeemable wwwringtonekingcouk enjoy
0,hi good mornin thanku wish u
1,sm service inclusive text credit pls goto wwwcomuknet login qxj unsubscribe stop extra charge help comuk cm ae
0,taco raja burrito right
0,bloo bloo bloo ill miss first bowl
0,sarcasm nt scarcasim
0,called said himthen choose future
0,remember
0,plan family set stone
0,shes borderline yeah whatever
0,imagine finally get sink bath put pace maybe even eat left also imagine feel cage cock surrounded bath water reminding always owns enjoy cuck
1,urgent mobile awarded £ bonus caller prize final attempt contact u call
0,yes replied mail im going management office later plus bank later alsoor wednesday
0,know grumpy old people mom like better lying always one play joke
0,k roommate also want dubsack another friend may also want plan bringing extra ill tell know sure
0,many happy return day wish happy birthday
1,weekly coolmob tone ready download week new tone include crazy frogaxel f akonlonely black eyeddont p info n
0,u laugh really loud u talk spontaneously u dont care others feel u probably dear amp best friend goodevening dear
0,die accidentally deleted e msg suppose put e sim archive haiz sad
0,exhausted train morning much wine pie sleep well
0,call later dont network urgnt sm
0,gas station go
0,thanx today cer nice catch ave find time often oh well take care c u soonc
0,take exam march
0,really gooddhanush rock
0,hows favourite person today r u workin hard couldnt sleep last nite nearly rang u
0,know serving mean
0,whenwhere pick
0,lol im hot air balloon
0,erm woodland avenue somewhere get parish magazine telephone number
1,interflora its late order interflora flower christmas call place order midnight tomorrow
1,congratulation thanks good friend u £ xmas prize claim easy call p per minute btnationalrate
1,oh god ive found number im glad text back xafter msg cst std ntwk chg £
0,thanks understanding ive trying tell sura
0,ft good combination
0,ok noe ure busy im really bored msg u oso dunno wat colour choose one
0,thats good need drug
0,yup im free
0,ü ask dad pick ü lar ü wan stay meh
0,make fuck sake x
0,im done oredi
0,didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep
1,free entry weekly comp chance win ipod txt pod get entry std txt rate tc apply detail
0,lmao ok wont needing u hair anymore
1,hi sexychat girl waiting text text great night chatting send stop stop service
0,pls send correct name da
0,dear friend sorry late information today birthday loving arpraveesh detail log face book see number ltgt dont miss delicious treat
0,started searching get job dayshe great potential talent
1,good luck draw take place th feb good luck removal send stop customer service
0,thk shld b ya wana go lesson haha go one whole stretch
0,lol dont know awesome phone could click delete right want
1,free text message valid december
0,u lunch alone bored
1,winner valued network customer hvae selected receive £ reward collect call valid hour aclpm
0,take small dose tablet fever
0,babe go day miss already love loving kiss hope everything go well
0,tadaaaaa home babe still
0,dude like buff wind
0,im home love still awake loving kiss
0,say hell give call friend got money he definitely buying end week
1,urgent trying contact last weekend draw show £ prize guaranteed call claim code valid hr
0,head dey swell oh thanks making day
0,know people still town
0,kkwhere youhow performed
0,idea soon get converted live
1,flirting txt girl bloke ur name age eg girl zoe join get chatting
0,true deari sat pray evening felt soso smsd time
0,aww thats first time u said u missed without asking missed u first love
0,cool ill text im way
0,escape theatre going watch kavalan minute
